Entry_Time,Entry_Price,Result,Hold_Min,Exit_Time,WaterCnt,Profit,Water1,Water2,Water3,Water4
2025-03-28 05:24:00+00:00,86099.68,OPEN,5435,,4,0.0,2025-03-28 07:43:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 05:25:00+00:00,86035.08,OPEN,5434,,4,0.0,2025-03-28 08:20:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:26:00+00:00,86048.0,OPEN,5433,,4,0.0,2025-03-28 07:55:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:58:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:27:00+00:00,86081.87,OPEN,5432,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:28:00+00:00,86034.97,OPEN,5431,,4,0.0,2025-03-28 08:20:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:36:00+00:00,86031.98,OPEN,5423,,4,0.0,2025-03-28 08:20:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:52:00+00:00,86059.41,OPEN,5407,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:53:00+00:00,86120.0,OPEN,5406,,4,0.0,2025-03-28 07:41:00+00:00,2025-03-28 14:51:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 05:54:00+00:00,86132.43,OPEN,5405,,4,0.0,2025-03-28 07:41:00+00:00,2025-03-28 14:51:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 05:55:00+00:00,86042.67,OPEN,5404,,4,0.0,2025-03-28 08:20:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:56:00+00:00,86089.12,OPEN,5403,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:57:00+00:00,86094.47,OPEN,5402,,4,0.0,2025-03-28 07:43:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 05:58:00+00:00,86049.17,OPEN,5401,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:58:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 05:59:00+00:00,86059.02,OPEN,5400,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:00:00+00:00,86037.36,OPEN,5399,,4,0.0,2025-03-28 08:20:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:01:00+00:00,86089.48,OPEN,5398,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:02:00+00:00,86090.31,OPEN,5397,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:03:00+00:00,86100.99,OPEN,5396,,4,0.0,2025-03-28 07:43:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:04:00+00:00,86228.17,OPEN,5395,,4,0.0,2025-03-28 07:35:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:17:00+00:00
2025-03-28 06:05:00+00:00,86176.13,OPEN,5394,,4,0.0,2025-03-28 07:39:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:06:00+00:00,86190.77,OPEN,5393,,4,0.0,2025-03-28 07:39:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:17:00+00:00
2025-03-28 06:07:00+00:00,86188.21,OPEN,5392,,4,0.0,2025-03-28 07:39:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:17:00+00:00
2025-03-28 06:08:00+00:00,86179.44,OPEN,5391,,4,0.0,2025-03-28 07:39:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:09:00+00:00,86239.13,OPEN,5390,,4,0.0,2025-03-28 07:34:00+00:00,2025-03-28 14:32:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:17:00+00:00
2025-03-28 06:10:00+00:00,86182.95,OPEN,5389,,4,0.0,2025-03-28 07:39:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:17:00+00:00
2025-03-28 06:11:00+00:00,86156.18,OPEN,5388,,4,0.0,2025-03-28 07:41:00+00:00,2025-03-28 14:51:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:12:00+00:00,86149.2,OPEN,5387,,4,0.0,2025-03-28 07:41:00+00:00,2025-03-28 14:51:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:13:00+00:00,86171.01,OPEN,5386,,4,0.0,2025-03-28 07:41:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:14:00+00:00,86209.71,OPEN,5385,,4,0.0,2025-03-28 07:35:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-29 17:17:00+00:00
2025-03-28 06:15:00+00:00,86174.08,OPEN,5384,,4,0.0,2025-03-28 07:39:00+00:00,2025-03-28 14:36:00+00:00,2025-03-29 10:53:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:16:00+00:00,86108.0,OPEN,5383,,4,0.0,2025-03-28 07:43:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:17:00+00:00,86093.57,OPEN,5382,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:18:00+00:00,86089.93,OPEN,5381,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:19:00+00:00,86097.62,OPEN,5380,,4,0.0,2025-03-28 07:43:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:20:00+00:00,86145.44,OPEN,5379,,4,0.0,2025-03-28 07:41:00+00:00,2025-03-28 14:51:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:21:00+00:00,86108.69,OPEN,5378,,4,0.0,2025-03-28 07:43:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-30 22:08:00+00:00
2025-03-28 06:22:00+00:00,86088.9,OPEN,5377,,4,0.0,2025-03-28 07:47:00+00:00,2025-03-28 15:01:00+00:00,2025-03-29 10:56:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:23:00+00:00,86039.91,OPEN,5376,,4,0.0,2025-03-28 08:20:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:24:00+00:00,86023.63,OPEN,5375,,4,0.0,2025-03-28 08:20:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:25:00+00:00,85978.47,OPEN,5374,,4,0.0,2025-03-28 08:21:00+00:00,2025-03-28 16:09:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:26:00+00:00,85925.25,OPEN,5373,,4,0.0,2025-03-28 08:30:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:42:00+00:00
2025-03-28 06:27:00+00:00,85947.04,OPEN,5372,,4,0.0,2025-03-28 08:29:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:28:00+00:00,85980.59,OPEN,5371,,4,0.0,2025-03-28 08:21:00+00:00,2025-03-28 16:09:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:29:00+00:00,86003.58,OPEN,5370,,4,0.0,2025-03-28 08:21:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:30:00+00:00,86005.97,OPEN,5369,,4,0.0,2025-03-28 08:21:00+00:00,2025-03-28 15:02:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:31:00+00:00,85958.36,OPEN,5368,,4,0.0,2025-03-28 08:25:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:32:00+00:00,85961.45,OPEN,5367,,4,0.0,2025-03-28 08:25:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:33:00+00:00,85924.43,OPEN,5366,,4,0.0,2025-03-28 08:30:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:42:00+00:00
2025-03-28 06:34:00+00:00,85979.83,OPEN,5365,,4,0.0,2025-03-28 08:21:00+00:00,2025-03-28 16:09:00+00:00,2025-03-29 11:18:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:35:00+00:00,85944.27,OPEN,5364,,4,0.0,2025-03-28 08:29:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:36:00+00:00,85939.0,OPEN,5363,,4,0.0,2025-03-28 08:30:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:41:00+00:00
2025-03-28 06:37:00+00:00,85908.16,OPEN,5362,,4,0.0,2025-03-28 09:18:00+00:00,2025-03-28 16:13:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:38:00+00:00,85863.43,OPEN,5361,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:14:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:39:00+00:00,85899.98,OPEN,5360,,4,0.0,2025-03-28 09:18:00+00:00,2025-03-28 16:13:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:40:00+00:00,85893.05,OPEN,5359,,4,0.0,2025-03-28 10:03:00+00:00,2025-03-28 16:13:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:41:00+00:00,85878.79,OPEN,5358,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:14:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:42:00+00:00,85849.08,OPEN,5357,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:15:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:45:00+00:00
2025-03-28 06:43:00+00:00,85874.58,OPEN,5356,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:14:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:44:00+00:00,85852.63,OPEN,5355,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:14:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:45:00+00:00
2025-03-28 06:45:00+00:00,85920.0,OPEN,5354,,4,0.0,2025-03-28 08:30:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:43:00+00:00
2025-03-28 06:46:00+00:00,85843.89,OPEN,5353,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:15:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:45:00+00:00
2025-03-28 06:47:00+00:00,85890.78,OPEN,5352,,4,0.0,2025-03-28 10:03:00+00:00,2025-03-28 16:13:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:48:00+00:00,85869.52,OPEN,5351,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:14:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:49:00+00:00,85908.0,OPEN,5350,,4,0.0,2025-03-28 09:18:00+00:00,2025-03-28 16:13:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:50:00+00:00,85923.46,OPEN,5349,,4,0.0,2025-03-28 08:30:00+00:00,2025-03-28 16:12:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:43:00+00:00
2025-03-28 06:51:00+00:00,85879.96,OPEN,5348,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:14:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:44:00+00:00
2025-03-28 06:52:00+00:00,85844.06,OPEN,5347,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:15:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:45:00+00:00
2025-03-28 06:53:00+00:00,85718.01,OPEN,5346,,3,0.0,2025-03-28 11:13:00+00:00,2025-03-28 17:05:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 06:54:00+00:00,85755.96,OPEN,5345,,3,0.0,2025-03-28 10:58:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 06:55:00+00:00,85797.83,OPEN,5344,,3,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 06:56:00+00:00,85788.06,OPEN,5343,,3,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 06:57:00+00:00,85749.24,OPEN,5342,,3,0.0,2025-03-28 11:03:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 06:58:00+00:00,85690.13,OPEN,5341,,3,0.0,2025-03-28 11:14:00+00:00,2025-03-28 17:05:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 06:59:00+00:00,85719.27,OPEN,5340,,3,0.0,2025-03-28 11:13:00+00:00,2025-03-28 17:05:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:00:00+00:00,85713.24,OPEN,5339,,3,0.0,2025-03-28 11:13:00+00:00,2025-03-28 17:05:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:01:00+00:00,85689.23,OPEN,5338,,3,0.0,2025-03-28 11:14:00+00:00,2025-03-28 17:05:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:02:00+00:00,85745.56,OPEN,5337,,3,0.0,2025-03-28 11:03:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:03:00+00:00,85784.63,OPEN,5336,,3,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:04:00+00:00,85779.61,OPEN,5335,,3,0.0,2025-03-28 10:57:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:05:00+00:00,85839.96,OPEN,5334,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:15:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:45:00+00:00
2025-03-28 07:06:00+00:00,85825.76,OPEN,5333,,4,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,2025-03-31 10:11:00+00:00
2025-03-28 07:07:00+00:00,85856.41,OPEN,5332,,4,0.0,2025-03-28 10:55:00+00:00,2025-03-28 16:14:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:45:00+00:00
2025-03-28 07:08:00+00:00,85830.19,OPEN,5331,,4,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 10:11:00+00:00
2025-03-28 07:09:00+00:00,85833.46,OPEN,5330,,4,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:15:00+00:00,2025-03-29 11:20:00+00:00,2025-03-31 00:45:00+00:00
2025-03-28 07:10:00+00:00,85775.99,OPEN,5329,,3,0.0,2025-03-28 10:57:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:11:00+00:00,85742.23,OPEN,5328,,3,0.0,2025-03-28 11:04:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:12:00+00:00,85747.68,OPEN,5327,,3,0.0,2025-03-28 11:03:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:13:00+00:00,85704.1,OPEN,5326,,3,0.0,2025-03-28 11:13:00+00:00,2025-03-28 17:05:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:14:00+00:00,85709.9,OPEN,5325,,3,0.0,2025-03-28 11:13:00+00:00,2025-03-28 17:05:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:15:00+00:00,85735.84,OPEN,5324,,3,0.0,2025-03-28 11:04:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:16:00+00:00,85796.0,OPEN,5323,,3,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:17:00+00:00,85806.77,OPEN,5322,,3,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:18:00+00:00,85755.83,OPEN,5321,,3,0.0,2025-03-28 10:58:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:19:00+00:00,85772.07,OPEN,5320,,3,0.0,2025-03-28 10:58:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:20:00+00:00,85762.69,OPEN,5319,,3,0.0,2025-03-28 10:58:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:21:00+00:00,85777.99,OPEN,5318,,3,0.0,2025-03-28 10:57:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:22:00+00:00,85799.97,OPEN,5317,,3,0.0,2025-03-28 10:56:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:23:00+00:00,85743.56,OPEN,5316,,3,0.0,2025-03-28 11:04:00+00:00,2025-03-28 16:16:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:24:00+00:00,85685.7,OPEN,5315,,3,0.0,2025-03-28 11:14:00+00:00,2025-03-28 17:08:00+00:00,2025-03-29 11:23:00+00:00,
2025-03-28 07:25:00+00:00,85654.69,OPEN,5314,,3,0.0,2025-03-28 14:06:00+00:00,2025-03-28 17:11:00+00:00,2025-03-29 11:25:00+00:00,
2025-03-28 07:26:00+00:00,85617.35,OPEN,5313,,3,0.0,2025-03-28 14:06:00+00:00,2025-03-28 17:11:00+00:00,2025-03-29 11:25:00+00:00,
2025-03-28 07:27:00+00:00,85610.68,OPEN,5312,,3,0.0,2025-03-28 14:06:00+00:00,2025-03-28 17:11:00+00:00,2025-03-29 11:25:00+00:00,
2025-03-28 07:28:00+00:00,85588.9,OPEN,5311,,3,0.0,2025-03-28 14:06:00+00:00,2025-03-28 17:11:00+00:00,2025-03-29 11:31:00+00:00,
2025-03-28 07:29:00+00:00,85605.58,OPEN,5310,,3,0.0,2025-03-28 14:06:00+00:00,2025-03-28 17:11:00+00:00,2025-03-29 11:25:00+00:00,
2025-03-28 07:30:00+00:00,85592.42,OPEN,5309,,3,0.0,2025-03-28 14:06:00+00:00,2025-03-28 17:11:00+00:00,2025-03-29 11:31:00+00:00,
2025-03-28 07:31:00+00:00,85547.99,OPEN,5308,,3,0.0,2025-03-28 14:06:00+00:00,2025-03-28 17:11:00+00:00,2025-03-29 11:31:00+00:00,
2025-03-28 07:32:00+00:00,85475.29,OPEN,5307,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:44:00+00:00,2025-03-29 11:31:00+00:00,
2025-03-28 07:33:00+00:00,85406.73,OPEN,5306,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 07:34:00+00:00,85376.56,OPEN,5305,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 07:35:00+00:00,85333.01,OPEN,5304,,3,0.0,2025-03-28 14:09:00+00:00,2025-03-29 10:07:00+00:00,2025-03-29 11:38:00+00:00,
2025-03-28 07:36:00+00:00,85378.06,OPEN,5303,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 07:37:00+00:00,85388.51,OPEN,5302,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 07:38:00+00:00,85337.09,OPEN,5301,,3,0.0,2025-03-28 14:09:00+00:00,2025-03-29 10:07:00+00:00,2025-03-29 11:38:00+00:00,
2025-03-28 07:45:00+00:00,85325.99,OPEN,5294,,3,0.0,2025-03-28 14:09:00+00:00,2025-03-29 10:07:00+00:00,2025-03-29 11:38:00+00:00,
2025-03-28 08:02:00+00:00,85342.77,OPEN,5277,,3,0.0,2025-03-28 14:09:00+00:00,2025-03-29 10:07:00+00:00,2025-03-29 11:37:00+00:00,
2025-03-28 08:03:00+00:00,85349.27,OPEN,5276,,3,0.0,2025-03-28 14:09:00+00:00,2025-03-29 10:07:00+00:00,2025-03-29 11:37:00+00:00,
2025-03-28 08:04:00+00:00,85382.26,OPEN,5275,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 08:05:00+00:00,85357.99,OPEN,5274,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:37:00+00:00,
2025-03-28 08:06:00+00:00,85412.0,OPEN,5273,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 08:07:00+00:00,85412.78,OPEN,5272,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 08:08:00+00:00,85404.98,OPEN,5271,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 08:09:00+00:00,85430.01,OPEN,5270,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:32:00+00:00,
2025-03-28 08:10:00+00:00,85381.46,OPEN,5269,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 08:11:00+00:00,85381.47,OPEN,5268,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:33:00+00:00,
2025-03-28 08:12:00+00:00,85370.82,OPEN,5267,,3,0.0,2025-03-28 14:08:00+00:00,2025-03-29 09:45:00+00:00,2025-03-29 11:37:00+00:00,
